duration,src_bytes,dst_bytes,num_failed_logins,logged_in,su_attempted,num_file_creations,num_access_files,is_host_login,is_guest_login,serror_rate,protocol_type,service,flag
-0.11355065746330564,-0.010007488387233737,-0.03646161507838977,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010073857566418116,-0.037778753163448094,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010074272373788018,-0.037835041115801014,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,62,2
-0.11355065746330564,-0.009782247985376748,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,19,9
-0.11355065746330564,-0.01009210909069382,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,41,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
14.275791105617794,-0.01009210909069382,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,4
-0.11355065746330564,-0.01009210909069382,-0.03901708811521233,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,46,9
-0.11355065746330564,-0.009952319007036721,-0.03618017531662517,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.009996288588246372,-0.03490806759344919,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010011221653562857,0.024520752500763552,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.009956467080735745,-0.025834449674158513,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,0.09761220100414449,1,22,9
-0.11355065746330564,-0.010040258169456024,-0.036641736525919115,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.009664442692324474,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,14,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11317842625645873,-0.008704578438370384,-0.035099446631449115,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.009971814953422132,-0.029538196938980636,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,1
-0.11317842625645873,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,41,4
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.00999587378087647,-0.027207875711569754,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.009952319007036721,0.07050800957309904,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.009983014752409496,-0.005413180560519205,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010089205439104503,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,13,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.32715537528394134,1,41,1
-0.11355065746330564,-0.010089205439104503,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,13,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,4
-0.11355065746330564,-0.010075101988527823,-0.038836966667682986,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.009966837264983304,-0.01923750165839631,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010089205439104503,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,13,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,17,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,21,1
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.00998011110082018,-0.012088931709575495,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,65,5
-0.1094561141879896,-0.00941348423353354,-0.03561729579309598,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
0.4853693543533767,-0.01003237682942788,-0.0381277384680362,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,41,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.009961444769174573,0.0037504980825361404,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010078005640117139,-0.0378462987062716,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,44,9
-0.11355065746330564,-0.010073857566418116,-0.03846546618215372,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,19,5
-0.11355065746330564,-0.010000851469315298,-0.03620269049756634,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010000436661945396,-0.019957987448513684,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,54,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,29,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,59,5
-0.11355065746330564,-0.009941948822789162,0.05025560431651848,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.009951074584927014,0.08901548830673907,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11317842625645873,-0.009671079610242913,-0.03557226543121364,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.009790958940144699,-0.03562855338356656,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,1
-0.11168950142907108,-0.009379055221831642,-0.0351782497647432,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,19,5
-0.11355065746330564,-0.0100887906317346,-0.036101372183331086,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,17,9
-0.11355065746330564,-0.007648893681968846,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,19,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,31,5
-0.11355065746330564,-0.009810869693900012,-0.03562855338356656,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,5,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.00998882205558813,0.027852999280056405,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,6,5
-0.11355065746330564,-0.0100887906317346,-0.03776749557297751,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,17,9
-0.11355065746330564,-0.010003755120904616,0.17609295059670602,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,38,1
-0.11355065746330564,-0.010073857566418116,-0.037947617020506856,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.009962274383914378,-0.009724837710752863,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,1
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,55,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.009985088789259008,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,19,9
-0.11355065746330564,-0.00998882205558813,-0.030416288995686186,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010089205439104503,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,13,9
-0.11355065746330564,-0.010089205439104503,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,13,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,46,5
-0.11355065746330564,-0.00999214051454735,-0.013225948347104475,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,37,5
-0.11355065746330564,-0.010021177030440516,-0.010096338196282133,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.009956052273365842,0.09631040693167747,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,26,5
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,1
-0.11355065746330564,-0.009664442692324474,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,14,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,1
-0.11317842625645873,-0.00976524088321075,-0.035639810974037144,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,51,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,0.9024349771289385,1,65,5
-0.11355065746330564,-0.00997637783449106,0.23417085983444869,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
13.514950518822705,-0.01009210909069382,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,4
-0.11355065746330564,-0.009951489392296916,0.04852193538404855,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.01007468718115792,-0.0388257090772124,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.01001702895674149,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,61,9
-0.11355065746330564,-0.010073442759048213,-0.038397920639330216,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.00996268919128428,-0.010816823986399507,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.01009210909069382,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,46,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,1
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,35,1
-0.11355065746330564,-0.01007468718115792,-0.03790258665862452,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,2,11,9
-0.11355065746330564,-0.010008732809343444,0.008974020060887098,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.009876824065714489,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,14,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,1.5954768121252891,1,5,5
-0.11355065746330564,-0.010004999543014322,-0.03600005386909583,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,22,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,4
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,46,4
-0.103500414878439,-0.00947487572427909,0.007431730166417096,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,10.417794141880934,-0.6401420104435835,1,18,9
-0.11355065746330564,-0.010065976226389972,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,0,14,9
-0.11355065746330564,-0.010092523898063723,-0.03930978546744752,-0.026220290396778072,-0.8076258173668976,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,-0.09598961031298031,-0.6401420104435835,1,5,1
-0.10312818367159209,-0.009652413278597305,-0.004625149227578327,-0.026220290396778072,1.238197168164212,-0.027665473285150746,-0.02780801692954628,-0.043916784759860654,0.0,10.417794141880934,-0.6401420104435835,1,18,9
